start_time_s,label
31.59,2
31.704,0
31.818,0
31.966,0
33.248,0
33.304,0
33.448,0
33.574,0
33.943,0
35.233,0
35.62,0
36.711,0
36.863,0
36.911,0
37.226,0
37.516,0
38.275,0
38.47,0
38.684,0
38.916,0
39.302,0
39.773,0
41.14,0
41.246,0
42.084,2
42.38,0
42.587,2
44.924,0
47.524,2
47.682,0
47.72,0
47.905,0
48.172,0
48.531,0
49.046,0
49.213,0
49.283,0
49.449,0
49.781,0
49.93,0
50.957,0
51.152,0
51.376,0
51.525,0
51.886,0
52.038,0
52.142,0
52.616,0
52.831,0
53.739,2
54.387,0
54.574,0
54.629,0
54.84,0
54.993,0
55.053,0
55.689,2
56.488,0
56.633,0
56.724,0
57.143,2
57.488,0
57.752,0
57.957,0
58.007,0
58.233,0
59.039,0
59.199,0
59.432,0
59.47,0
59.611,0
91.052,0
91.326,0
91.428,0
91.476,0
91.796,0
91.942,0
92.945,0
93.263,0
93.418,0
93.555,0
93.741,0
93.872,0
94.423,0
94.691,0
94.846,0
95.104,0
95.374,0
100.903,0
101.121,0
101.241,0
101.644,0
101.748,0
103.826,0
104.035,0
104.153,0
104.43,0
104.566,0
107.045,0
107.288,0
107.634,2
107.783,0
107.927,0
108.007,0
109.858,0
110.029,0
110.41,0
110.624,0
111.105,0
111.192,0
111.484,0
111.715,0
111.92,0
113.444,0
113.511,0
113.993,0
114.089,0
114.553,0
114.776,0
115.8377,0
116.08,0
116.153,0
151.631,2
151.901,0
152.2,0
152.344,0
152.429,0
152.624,0
152.84,0
153.479,0
153.67,0
153.78,0
154.13,0
154.265,0
154.322,0
155.385,0
155.44,0
155.656,0
155.749,0
156.071,0
156.384,0
156.709,0
158.301,0
158.566,0
158.736,0
158.821,0
159.056,0
159.672,0
159.734,0
159.954,0
160.289,0
160.602,0
160.796,0
161.169,0
161.462,0
161.567,0
161.651,0
161.932,0
164.305,0
164.503,0
164.548,0
164.727,0
164.875,0
175.897,0
176.037,0
176.159,0
177.437,0
177.577,0
177.716,0
177.873,0
177.945,0
178.185,0
178.439,0
178.756,0
178.926,0
178.983,0
179.138,0
179.414,0
210.897,0
211.051,0
211.667,2
211.801,0
211.967,0
212.069,0
212.48,0
212.608,0
212.77,0
213.599,0
213.849,0
214.066,0
215.45,0
215.74,0
215.93,0
216.143,0
216.249,0
216.829,0
216.992,0
217.242,0
217.459,0
217.728,0
217.838,0
218.01,0
219.55,0
219.634,0
219.725,0
220.327,0
220.382,0
221.017,2
221.131,0
221.279,0
224.552,0
224.969,2
225.976,0
226.121,0
226.481,0
226.603,0
226.741,0
227.225,0
227.342,0
227.484,0
227.601,0
227.791,0
227.868,0
229.587,2
229.775,0
230.032,0
230.215,0
230.258,0
230.418,0
230.625,0
230.744,0
231.477,0
231.557,0
232.251,0
232.308,0
232.379,0
232.518,0
232.666,0
232.981,0
233.322,0
234.035,0
234.151,0
234.321,0
234.729,0
234.888,0
234.998,0
235.442,0
235.785,0
236.025,0
236.236,0
237.752,0
237.972,0
238.038,0
238.733,0
238.873,0
239.018,0
239.183,0
239.32,0
270.41,0
270.574,0
270.736,0
270.944,0
271.202,0
271.326,0
271.602,0
271.67,0
272.055,0
272.121,0
272.398,0
272.523,0
273.94,0
274.159,0
274.45,0
275.0,0
275.365,0
275.677,0
276.935,0
277.076,0
277.349,0
277.533,0
277.574,0
279.178,0
279.466,0
279.556,0
279.717,0
279.934,0
280.214,0
280.366,0
280.64,2
281.001,0
281.206,2
281.687,0
282.575,0
283.193,0
283.402,0
283.596,0
284.276,0
284.447,0
284.568,0
284.851,0
284.999,0
285.099,0
285.803,0
286.257,0
286.492,2
287.016,2
287.315,2
288.283,2
288.438,0
288.703,0
288.94,2
289.173,0
289.326,0
289.525,0
289.733,0
290.018,0
290.559,2
290.99,2
291.281,2
291.403,0
292.721,0
293.053,0
293.951,2
294.605,2
294.98,0
295.106,0
296.011,2
296.698,0
297.189,2
331.728,0
331.835,0
332.129,2
332.307,0
332.427,0
332.629,0
332.734,0
332.816,0
333.03,0
333.184,0
333.326,0
333.428,0
333.712,0
333.924,0
334.059,0
334.181,0
334.424,0
334.675,0
334.815,0
343.04,2
344.378,2
344.703,0
345.744,0
345.882,0
349.242,0
349.641,0
349.998,0
350.195,0
351.258,2
351.428,0
353.569,0
353.773,0
353.818,0
354.011,0
354.082,0
354.629,0
354.862,0
354.894,0
354.976,0
355.236,0
356.046,0
356.335,0
356.476,0
356.67,0
356.895,0
357.19,0
357.479,0
357.659,0
357.697,0
