start_time_s,label
30.736,2
31.59,2
31.704,2
31.818,2
31.966,2
32.93,2
33.248,2
33.304,2
33.448,2
33.574,2
33.943,2
34.939,2
35.233,2
35.479,2
35.62,2
36.601,2
36.711,2
36.863,2
36.911,2
37.226,2
37.516,2
38.072,2
38.275,2
38.47,2
38.684,2
38.916,2
39.302,2
39.773,2
40.865,2
41.14,2
41.246,2
42.084,2
42.38,2
42.587,2
44.003,2
44.679,2
44.924,2
47.279,1
47.524,1
47.682,1
47.72,1
47.905,1
48.172,1
48.531,1
48.935,1
49.046,1
49.213,1
49.283,1
49.449,1
49.781,1
49.93,1
50.671,1
50.957,1
51.152,1
51.376,2
51.525,2
51.886,2
52.038,2
52.142,2
52.616,2
52.831,2
53.58,2
53.739,2
54.387,2
54.574,2
54.629,2
54.84,2
54.993,2
55.053,2
55.689,2
56.341,2
56.488,2
56.633,2
56.724,2
57.143,2
57.488,2
57.752,2
57.957,2
58.007,2
58.233,2
58.932,2
59.039,2
59.199,2
59.432,2
59.47,2
59.611,2
60.6143,0
61.1143,0
61.6143,0
62.1143,0
62.6143,0
63.1143,0
63.6143,0
64.1143,0
64.6143,0
65.1143,0
65.6143,0
66.1143,0
66.6143,0
67.1143,0
67.6143,0
68.1143,0
68.6143,0
69.1143,0
69.6143,0
70.1143,0
70.6143,0
71.1143,2
71.6143,2
72.1143,2
72.6143,2
73.1143,2
73.6143,2
74.1143,2
74.6143,2
75.1143,2
75.6143,2
76.1143,2
76.6143,2
77.1143,2
77.6143,2
78.1143,2
78.6143,2
79.1143,2
79.6143,2
80.1143,2
80.6143,2
81.1143,2
81.6143,2
82.1143,2
82.6143,2
83.1143,2
83.6143,2
84.1143,2
84.6143,2
85.1143,2
85.6143,2
86.1143,2
86.6143,2
87.1143,2
87.6143,2
88.1143,2
88.6143,2
89.1143,2
89.6143,2
90.1143,2
90.943,2
91.052,2
91.326,2
91.428,2
91.476,2
91.796,2
91.942,2
92.825,2
92.945,2
93.263,2
93.418,2
93.555,2
93.741,2
93.872,2
94.423,2
94.691,2
94.846,2
95.104,2
95.374,2
96.19019999999999,2
96.69019999999999,2
97.19019999999999,2
97.69019999999999,2
98.19019999999999,2
98.69019999999999,2
99.19019999999999,2
99.69019999999999,2
100.19019999999999,2
100.823,2
100.903,2
101.121,2
101.241,2
101.644,2
101.748,2
103.718,2
103.826,2
104.035,2
104.153,2
104.43,2
104.566,2
105.38889999999999,2
105.88889999999999,2
106.38889999999999,2
106.955,2
107.045,2
107.288,2
107.634,2
107.783,2
107.927,2
108.007,2
109.605,2
109.858,2
110.029,2
110.41,2
110.624,2
111.105,2
111.192,2
111.484,2
111.715,2
111.92,2
113.34,2
113.444,2
113.511,2
113.993,2
114.089,2
114.553,2
114.776,2
115.8377,2
116.08,2
116.153,2
117.12,2
117.62,2
118.12,2
118.62,2
119.12,2
119.62,2
120.12,0
120.62,0
121.12,0
121.62,0
122.12,0
122.62,0
123.12,0
123.62,0
124.12,2
124.62,2
125.12,2
125.62,2
126.12,2
126.62,2
127.12,0
127.62,0
128.12,1
128.62,2
129.12,2
129.62,2
130.12,1
130.62,2
131.12,2
131.62,2
132.12,2
132.62,2
133.12,2
133.62,2
134.12,2
134.62,2
135.12,2
135.62,2
136.12,2
136.62,2
137.12,2
137.62,2
138.12,2
138.62,2
139.12,2
139.62,0
140.12,0
140.62,0
141.12,1
141.62,1
142.12,1
142.62,1
143.12,1
143.62,0
144.12,0
144.62,0
145.12,0
145.62,2
146.12,2
146.62,2
147.12,2
147.62,2
148.12,2
148.62,2
149.12,2
149.62,2
150.359,2
151.631,2
151.901,2
152.2,2
152.344,2
152.429,2
152.624,2
152.84,2
153.409,2
153.479,2
153.67,2
153.78,2
154.13,2
154.265,2
154.322,2
155.133,2
155.385,2
155.44,2
155.656,2
155.749,2
156.071,2
156.384,2
156.709,2
157.603,2
158.196,2
158.301,2
158.566,2
158.736,2
158.821,2
159.056,2
159.672,2
159.734,2
159.954,2
160.289,2
160.602,2
160.796,2
161.169,2
161.462,2
161.567,2
161.651,2
161.932,2
163.824,2
164.148,2
164.305,2
164.503,2
164.548,2
164.727,2
164.875,2
165.707,2
166.207,2
166.707,2
167.207,2
167.707,2
168.207,2
168.707,2
169.207,2
169.707,2
170.207,2
170.978,1
173.274,1
174.694,1
175.753,1
175.897,1
176.037,1
176.159,1
177.214,1
177.437,1
177.577,1
177.716,1
177.873,1
177.945,1
178.185,1
178.439,1
178.756,1
178.926,1
178.983,1
179.138,1
179.414,1
180.199,2
180.699,2
181.199,2
181.699,1
182.199,1
182.699,1
183.199,1
183.699,2
184.199,2
184.699,2
185.199,2
185.699,2
186.199,2
186.699,2
187.199,2
187.699,2
188.199,2
188.699,2
189.199,2
189.699,2
190.199,2
190.699,2
191.199,2
191.699,2
192.199,1
192.699,1
193.199,1
193.699,1
194.199,1
194.699,2
195.199,2
195.699,2
196.199,2
196.699,2
197.199,2
197.699,2
198.199,2
198.699,2
199.199,2
199.699,2
200.199,2
200.699,2
201.199,2
201.699,2
202.199,2
202.699,2
203.199,2
203.699,2
204.199,2
204.699,2
205.199,2
205.699,2
206.199,2
206.699,2
207.199,2
207.699,2
208.199,2
208.699,2
209.199,2
209.699,2
210.199,2
210.78,2
210.897,2
211.051,2
211.667,2
211.801,2
211.967,2
212.069,2
212.48,2
212.608,2
212.77,2
213.353,2
213.599,2
213.849,2
214.066,2
215.047,1
215.45,1
215.74,1
215.93,1
216.143,1
216.249,1
216.675,1
216.829,1
216.992,1
217.242,1
217.459,1
217.728,1
217.838,1
218.01,1
219.345,1
219.55,1
219.634,1
219.725,1
220.178,1
220.327,1
220.382,1
221.017,1
221.131,1
221.279,1
222.002,1
222.502,1
223.002,1
223.502,1
224.4447,1
224.552,1
224.969,1
225.712,1
225.976,1
226.121,1
226.481,1
226.603,1
226.741,1
227.225,1
227.342,1
227.484,1
227.601,1
227.791,1
227.868,1
229.282,1
229.587,1
229.775,1
230.032,1
230.215,1
230.258,1
230.418,1
230.625,1
230.744,1
231.348,1
231.477,1
231.557,1
232.251,1
232.308,1
232.379,1
232.518,1
232.666,1
232.981,1
233.322,1
233.9,1
234.035,1
234.151,1
234.321,1
234.729,1
234.888,1
234.998,1
235.442,1
235.785,1
236.025,1
236.236,1
237.053,1
237.752,1
237.972,1
238.038,1
238.553,1
238.733,1
238.873,1
239.018,1
239.183,1
239.32,1
240.12,0
240.62,0
241.12,0
241.62,0
242.12,0
242.62,0
243.12,0
243.62,0
244.12,0
244.62,0
245.12,0
245.62,1
246.12,1
246.62,1
247.12,1
247.62,1
248.12,1
248.62,1
249.12,1
249.62,1
250.12,1
250.62,1
251.12,1
251.62,1
252.12,1
252.62,1
253.12,1
253.62,1
254.12,1
254.62,1
255.12,1
255.62,1
256.12,1
256.62,1
257.12,1
257.62,1
258.12,1
258.62,1
259.12,1
259.62,1
260.12,1
260.62,1
261.12,1
261.62,1
262.12,1
262.62,1
263.12,1
263.62,1
264.12,1
264.62,1
265.12,1
265.62,2
266.12,2
266.62,2
267.12,2
267.62,2
268.12,2
268.62,2
269.12,2
269.62,2
270.208,1
270.41,1
270.574,1
270.736,1
270.944,1
271.202,1
271.326,1
271.602,1
271.67,1
272.055,1
272.121,1
272.398,1
272.523,1
273.766,1
273.94,1
274.159,1
274.45,1
274.897,1
275.0,1
275.365,1
275.677,1
276.764,1
276.935,1
277.076,1
277.349,1
