start_time_s,label
30.736,1
31.59,1
31.704,1
31.818,1
31.966,1
32.93,1
33.248,1
33.304,1
33.448,1
33.574,1
33.943,1
34.939,1
35.233,1
35.479,1
35.62,1
36.601,1
36.711,1
36.863,1
36.911,1
37.226,1
37.516,1
38.072,1
38.275,1
38.47,1
38.684,1
38.916,1
39.302,1
39.773,1
40.865,1
41.14,1
41.246,1
42.084,1
42.38,1
42.587,1
44.003,1
44.679,1
44.924,1
47.279,1
47.524,1
47.682,1
47.72,1
47.905,1
48.172,1
48.531,1
48.935,1
49.046,1
49.213,1
49.283,1
49.449,1
49.781,1
49.93,1
50.671,1
50.957,1
51.152,1
51.376,1
51.525,1
51.886,1
52.038,1
52.142,1
52.616,1
52.831,1
53.58,1
53.739,1
54.387,1
54.574,1
54.629,1
54.84,1
54.993,1
55.053,1
55.689,1
56.341,1
56.488,1
56.633,1
56.724,1
57.143,1
57.488,1
57.752,1
57.957,1
58.007,1
58.233,1
58.932,1
59.039,1
59.199,1
59.432,1
59.47,1
59.611,1
60.6143,0
61.1143,0
61.6143,0
62.1143,0
62.6143,0
63.1143,0
63.6143,0
64.1143,0
64.6143,0
65.1143,0
65.6143,0
66.1143,0
66.6143,0
67.1143,0
67.6143,0
68.1143,0
68.6143,0
69.1143,0
69.6143,0
70.1143,0
70.6143,0
71.1143,1
71.6143,1
72.1143,1
72.6143,1
73.1143,1
73.6143,1
74.1143,1
74.6143,1
75.1143,1
75.6143,1
76.1143,1
76.6143,1
77.1143,1
77.6143,1
78.1143,1
78.6143,1
79.1143,1
79.6143,1
80.1143,1
80.6143,1
81.1143,1
81.6143,1
82.1143,1
82.6143,1
83.1143,1
83.6143,1
84.1143,1
84.6143,1
85.1143,1
85.6143,1
86.1143,1
86.6143,1
87.1143,1
87.6143,1
88.1143,1
88.6143,1
89.1143,1
89.6143,1
90.1143,1
90.943,1
91.052,1
91.326,1
91.428,1
91.476,1
91.796,1
91.942,1
92.825,1
92.945,1
93.263,1
93.418,1
93.555,1
93.741,1
93.872,1
94.423,1
94.691,1
94.846,1
95.104,1
95.374,1
96.19019999999999,1
96.69019999999999,1
97.19019999999999,1
97.69019999999999,1
98.19019999999999,1
98.69019999999999,1
99.19019999999999,1
99.69019999999999,1
100.19019999999999,1
100.823,1
100.903,1
101.121,1
101.241,1
101.644,1
101.748,1
103.718,1
103.826,1
104.035,1
104.153,1
104.43,1
104.566,1
105.38889999999999,1
105.88889999999999,1
106.38889999999999,1
106.955,1
107.045,1
107.288,1
107.634,1
107.783,1
107.927,1
108.007,1
109.605,1
109.858,1
110.029,1
110.41,1
110.624,1
111.105,1
111.192,1
111.484,1
111.715,1
111.92,1
113.34,1
113.444,1
113.511,1
113.993,1
114.089,1
114.553,1
114.776,1
115.8377,1
116.08,1
116.153,1
117.12,1
117.62,1
118.12,1
118.62,1
119.12,1
119.62,1
120.12,0
120.62,0
121.12,0
121.62,0
122.12,0
122.62,0
123.12,0
123.62,0
124.12,1
124.62,1
125.12,1
125.62,1
126.12,1
126.62,1
127.12,0
127.62,0
128.12,1
128.62,1
129.12,1
129.62,1
130.12,1
130.62,1
131.12,1
131.62,1
132.12,1
132.62,1
133.12,1
133.62,1
134.12,1
134.62,1
135.12,1
135.62,1
136.12,1
136.62,1
137.12,1
137.62,1
138.12,1
138.62,1
139.12,1
139.62,0
140.12,0
140.62,0
141.12,1
141.62,1
142.12,1
142.62,1
143.12,1
143.62,0
144.12,0
144.62,0
145.12,0
145.62,1
146.12,1
146.62,1
147.12,1
147.62,1
148.12,1
148.62,1
149.12,1
149.62,1
150.359,1
151.631,1
151.901,1
152.2,1
152.344,1
152.429,1
152.624,1
152.84,1
153.409,1
153.479,1
153.67,1
153.78,1
154.13,1
154.265,1
154.322,1
155.133,1
155.385,1
155.44,1
155.656,1
155.749,1
156.071,1
156.384,1
156.709,1
157.603,1
158.196,1
158.301,1
158.566,1
158.736,1
158.821,1
159.056,1
159.672,1
159.734,1
159.954,1
160.289,1
160.602,1
160.796,1
161.169,1
161.462,1
161.567,1
161.651,1
161.932,1
163.824,1
164.148,1
164.305,1
164.503,1
164.548,1
164.727,1
164.875,1
165.707,1
166.207,1
166.707,1
167.207,1
167.707,1
168.207,1
168.707,1
169.207,1
169.707,1
170.207,1
170.978,1
173.274,1
174.694,1
175.753,1
175.897,1
176.037,1
176.159,1
177.214,1
177.437,1
177.577,1
177.716,1
177.873,1
177.945,1
178.185,1
178.439,1
178.756,1
178.926,1
178.983,1
179.138,1
179.414,1
180.199,1
180.699,1
181.199,1
181.699,1
182.199,1
182.699,1
183.199,1
183.699,1
184.199,1
184.699,1
185.199,1
185.699,1
186.199,1
186.699,1
187.199,1
187.699,1
188.199,1
188.699,1
189.199,1
189.699,1
190.199,1
190.699,1
191.199,1
191.699,1
192.199,1
192.699,1
193.199,1
193.699,1
194.199,1
194.699,1
195.199,1
195.699,1
196.199,1
196.699,1
197.199,1
197.699,1
198.199,1
198.699,1
199.199,1
199.699,1
200.199,1
200.699,1
201.199,1
201.699,1
202.199,1
202.699,1
203.199,1
203.699,1
204.199,1
204.699,1
205.199,1
205.699,1
206.199,1
206.699,1
207.199,1
207.699,1
208.199,1
208.699,1
209.199,1
209.699,1
210.199,1
210.78,1
210.897,1
211.051,1
211.667,1
211.801,1
211.967,1
212.069,1
212.48,1
212.608,1
212.77,1
213.353,1
213.599,1
213.849,1
214.066,1
215.047,1
215.45,1
215.74,1
215.93,1
216.143,1
216.249,1
216.675,1
216.829,1
216.992,1
217.242,1
217.459,1
217.728,1
217.838,1
218.01,1
219.345,1
219.55,1
219.634,1
219.725,1
220.178,1
220.327,1
220.382,1
221.017,1
221.131,1
221.279,1
