start_time_s,label
30.736,2
31.59,2
31.704,2
31.818,2
31.966,2
32.93,2
33.248,2
33.304,2
33.448,2
33.574,2
33.943,2
34.939,2
35.233,2
35.479,2
35.62,2
36.601,2
36.711,2
36.863,2
36.911,2
37.226,2
37.516,2
38.072,2
38.275,2
38.47,2
38.684,2
38.916,2
39.302,2
39.773,2
40.865,2
41.14,2
41.246,2
42.084,2
42.38,2
42.587,2
44.003,2
44.679,2
44.924,2
47.279,2
47.524,2
47.682,2
47.72,2
47.905,2
48.172,2
48.531,2
48.935,2
49.046,2
49.213,2
49.283,2
49.449,2
49.781,2
49.93,2
50.671,2
50.957,2
51.152,2
51.376,2
51.525,2
51.886,2
52.038,2
52.142,2
52.616,2
52.831,2
53.58,2
53.739,2
54.387,2
54.574,2
54.629,2
54.84,2
54.993,2
55.053,2
55.689,2
56.341,2
56.488,2
56.633,2
56.724,2
57.143,2
57.488,2
57.752,2
57.957,2
58.007,2
58.233,2
58.932,2
59.039,2
59.199,2
59.432,2
59.47,2
59.611,2
60.6143,2
61.1143,2
61.6143,2
62.1143,2
62.6143,2
63.1143,2
63.6143,2
64.1143,2
64.6143,2
65.1143,2
65.6143,2
66.1143,2
66.6143,2
67.1143,2
67.6143,2
68.1143,2
68.6143,2
69.1143,2
69.6143,2
70.1143,2
70.6143,2
71.1143,2
71.6143,2
72.1143,2
72.6143,2
73.1143,2
73.6143,2
74.1143,2
74.6143,2
75.1143,2
75.6143,2
76.1143,2
76.6143,2
77.1143,2
77.6143,2
78.1143,2
78.6143,2
79.1143,2
79.6143,2
80.1143,2
80.6143,2
81.1143,2
81.6143,2
82.1143,2
82.6143,2
83.1143,2
83.6143,2
84.1143,2
84.6143,2
85.1143,2
85.6143,2
86.1143,2
86.6143,2
87.1143,2
87.6143,2
88.1143,2
88.6143,2
89.1143,2
89.6143,2
90.1143,1
90.943,1
91.052,1
91.326,1
91.428,1
91.476,1
91.796,1
91.942,1
92.825,1
92.945,2
93.263,2
93.418,2
93.555,2
93.741,2
93.872,2
94.423,2
94.691,2
94.846,2
95.104,2
95.374,1
96.19019999999999,2
96.69019999999999,1
97.19019999999999,2
97.69019999999999,1
98.19019999999999,1
98.69019999999999,1
99.19019999999999,1
99.69019999999999,1
100.19019999999999,1
100.823,1
100.903,1
101.121,1
101.241,1
101.644,1
101.748,1
103.718,1
103.826,1
104.035,2
104.153,2
104.43,2
104.566,2
105.38889999999999,2
105.88889999999999,2
106.38889999999999,2
106.955,2
107.045,2
107.288,2
107.634,2
107.783,2
107.927,2
108.007,2
109.605,1
109.858,1
110.029,1
110.41,1
110.624,1
111.105,1
111.192,1
111.484,1
111.715,1
111.92,1
113.34,0
113.444,0
113.511,0
113.993,0
114.089,0
114.553,1
114.776,1
115.8377,1
116.08,1
116.153,1
117.12,1
117.62,1
118.12,1
118.62,1
119.12,1
119.62,0
120.12,0
120.62,0
121.12,2
121.62,0
122.12,0
122.62,0
123.12,0
123.62,0
124.12,1
124.62,1
125.12,1
125.62,1
126.12,1
126.62,1
127.12,1
127.62,0
128.12,0
128.62,0
129.12,0
129.62,0
130.12,0
130.62,0
131.12,0
131.62,0
132.12,0
132.62,0
133.12,0
133.62,0
134.12,0
134.62,0
135.12,0
135.62,0
136.12,0
136.62,0
137.12,0
137.62,0
138.12,0
138.62,0
139.12,1
139.62,1
140.12,0
140.62,1
141.12,1
141.62,1
142.12,1
142.62,1
143.12,0
143.62,0
144.12,0
144.62,0
145.12,0
145.62,0
146.12,0
146.62,0
147.12,0
147.62,0
148.12,0
148.62,0
149.12,0
149.62,0
150.359,0
151.631,0
151.901,0
152.2,0
152.344,0
152.429,0
152.624,0
152.84,0
153.409,0
153.479,0
153.67,0
153.78,0
154.13,0
154.265,0
154.322,0
155.133,0
155.385,0
155.44,0
155.656,0
155.749,0
156.071,0
156.384,0
156.709,0
157.603,0
158.196,0
158.301,0
158.566,0
158.736,0
158.821,0
159.056,0
159.672,0
159.734,0
159.954,0
160.289,0
160.602,0
160.796,0
161.169,0
161.462,0
161.567,0
161.651,0
161.932,0
163.824,1
164.148,1
164.305,1
164.503,1
164.548,1
164.727,1
164.875,1
165.707,1
166.207,1
166.707,1
167.207,0
167.707,1
168.207,1
168.707,1
169.207,1
169.707,0
170.207,0
170.978,1
173.274,1
174.694,1
175.753,1
175.897,1
176.037,1
176.159,1
177.214,1
177.437,1
177.577,1
177.716,1
177.873,1
177.945,1
178.185,1
178.439,1
178.756,1
178.926,1
178.983,1
179.138,1
179.414,1
180.199,1
180.699,1
181.199,0
181.699,0
182.199,0
182.699,1
183.199,1
183.699,1
184.199,1
184.699,1
185.199,1
185.699,1
186.199,1
186.699,1
187.199,1
187.699,1
188.199,1
188.699,1
189.199,1
189.699,1
190.199,1
190.699,1
191.199,1
191.699,1
192.199,2
192.699,2
193.199,2
193.699,2
194.199,2
194.699,2
195.199,2
195.699,2
196.199,1
196.699,1
197.199,1
197.699,1
198.199,1
198.699,1
199.199,1
199.699,1
200.199,1
200.699,1
201.199,2
201.699,2
202.199,1
202.699,1
203.199,1
203.699,1
204.199,1
204.699,1
205.199,1
205.699,1
206.199,1
206.699,1
207.199,1
207.699,1
208.199,1
208.699,1
209.199,1
209.699,1
210.199,1
210.78,1
210.897,1
211.051,1
211.667,2
211.801,2
211.967,2
212.069,2
212.48,2
212.608,2
212.77,2
213.353,2
213.599,2
213.849,2
214.066,2
215.047,2
215.45,2
215.74,2
215.93,2
216.143,2
216.249,2
216.675,2
216.829,2
216.992,2
217.242,2
217.459,2
217.728,2
217.838,2
218.01,2
219.345,2
219.55,2
219.634,2
219.725,2
220.178,2
220.327,2
220.382,2
221.017,2
221.131,2
221.279,2
222.002,2
222.502,2
223.002,2
223.502,2
224.4447,2
224.552,2
224.969,2
225.712,2
225.976,2
226.121,2
226.481,2
226.603,2
226.741,2
227.225,2
227.342,2
227.484,2
227.601,2
227.791,2
227.868,2
229.282,0
229.587,0
229.775,0
230.032,0
230.215,0
230.258,0
230.418,0
230.625,0
230.744,0
231.348,0
231.477,0
231.557,0
232.251,0
232.308,0
232.379,0
232.518,0
232.666,0
232.981,0
233.322,0
233.9,1
234.035,1
234.151,1
234.321,0
234.729,0
234.888,0
234.998,1
235.442,1
235.785,1
236.025,1
236.236,1
237.053,1
237.752,1
237.972,1
238.038,1
238.553,1
238.733,1
238.873,1
239.018,1
239.183,1
239.32,1
240.12,0
240.62,0
241.12,0
241.62,0
242.12,0
242.62,0
243.12,0
243.62,0
244.12,0
244.62,0
245.12,0
245.62,0
246.12,0
246.62,0
247.12,0
247.62,0
248.12,0
248.62,0
249.12,0
249.62,0
250.12,0
250.62,0
251.12,0
251.62,0
252.12,0
252.62,0
253.12,0
253.62,0
254.12,0
254.62,0
255.12,0
255.62,0
256.12,0
256.62,0
257.12,0
257.62,0
258.12,0
258.62,0
259.12,0
259.62,0
260.12,0
260.62,0
261.12,1
261.62,1
262.12,1
262.62,1
263.12,1
263.62,1
264.12,1
264.62,1
265.12,1
265.62,1
266.12,0
266.62,0
267.12,0
267.62,0
268.12,0
268.62,0
269.12,0
269.62,1
270.208,1
270.41,1
270.574,1
270.736,1
270.944,1
271.202,1
271.326,1
271.602,1
271.67,1
272.055,1
272.121,1
272.398,1
272.523,1
273.766,1
273.94,1
274.159,1
274.45,1
274.897,1
275.0,1
275.365,1
275.677,1
276.764,1
276.935,1
277.076,1
277.349,1
