start_time_s,label
0.758,0
1.318,1
2.734,0
5.03,0
5.137,0
5.352,0
5.607,0
6.61,0
7.157,1
10.041,1
10.541,0
11.041,0
11.541,1
12.041,1
12.541,1
13.041,0
14.541,1
15.041,1
15.541,1
16.041,0
17.541,0
18.041,0
18.541,0
20.011,0
20.218,0
20.407,0
21.275,0
22.294,0
22.409,0
22.595,0
22.907,0
23.462,0
24.338,0
25.179,0
25.776,0
25.917,0
26.23,0
27.473,0
27.626,0
27.84,0
27.953,0
28.174,0
29.289,0
29.462,0
30.042,0
30.16,0
30.319,1
30.676,1
30.741,1
31.073,1
31.301,1
31.646,1
31.88,1
32.336,0
36.14,0
37.941,1
39.04,0
39.186,0
39.52,0
40.262,0
40.816,1
40.948,1
41.181,1
41.376,1
41.565,1
42.634,1
42.766,1
43.807,0
44.072,0
44.328,0
44.465,0
44.587,0
47.62,0
49.843,0
50.099,1
51.097,0
51.5,0
51.798,1
52.055,1
53.033,0
53.174,0
53.41,0
54.19,0
54.387,0
54.614,0
56.087,1
57.351,0
57.995,0
58.32,0
58.625,0
58.738,0
58.862,0
59.333,0
60.405,0
60.818,0
61.161,0
61.314,0
62.139,0
62.262,0
62.382,0
63.286,0
63.412,0
63.523,0
63.622,0
65.847,0
67.58,0
68.08,0
68.58,0
69.08,0
70.08,0
70.58,0
71.08,0
71.58,0
72.08,0
72.58,0
73.08,0
73.58,0
74.08,0
74.58,0
75.08,0
76.08,0
76.58,0
78.08,0
78.58,0
79.08,0
79.58,0
81.58,0
82.08,0
82.58,0
83.08,0
83.58,0
84.08,0
84.58,0
85.58,0
86.08,0
86.58,0
87.08,0
87.58,0
88.08,0
90.08,1
90.58,1
92.08,1
93.58,0
94.08,0
94.58,0
95.08,0
95.58,0
96.08,1
96.58,1
98.08,1
98.58,1
99.08,1
101.08,1
101.58,1
102.08,1
102.58,1
103.08,1
103.58,1
104.08,1
104.58,1
105.08,1
105.58,1
106.08,0
106.58,0
107.58,1
108.08,1
108.58,1
110.58,1
111.08,1
111.58,1
112.08,1
113.08,1
113.58,1
114.08,1
114.58,1
115.08,1
115.58,1
116.58,0
118.08,0
120.58,0
123.08,1
124.58,1
126.08,1
126.58,1
127.08,1
127.58,1
128.08,1
129.08,1
129.58,1
130.08,1
132.57999999999998,1
133.07999999999998,1
134.07999999999998,1
134.57999999999998,1
135.07999999999998,1
135.57999999999998,1
136.07999999999998,0
137.07999999999998,1
137.57999999999998,1
138.57999999999998,1
139.07999999999998,1
139.57999999999998,1
140.07999999999998,1
140.57999999999998,1
141.07999999999998,1
141.57999999999998,1
142.07999999999998,1
143.07999999999998,1
144.07999999999998,1
144.57999999999998,1
145.57999999999998,0
146.57999999999998,1
147.07999999999998,1
147.57999999999998,1
148.07999999999998,1
148.57999999999998,1
149.07999999999998,1
