start_time_s,label
0.758,0
0.934,0
1.102,0
1.318,0
2.734,0
21.275,1
22.294,1
22.409,1
22.595,1
22.907,1
24.338,1
25.179,1
25.776,1
25.917,1
26.23,1
27.473,0
27.626,0
27.84,0
27.953,0
28.174,0
29.177,0
29.289,0
29.462,0
29.518,0
29.775,0
30.042,0
30.16,0
30.319,0
30.676,0
30.741,0
30.891,0
31.073,0
31.301,0
31.646,0
31.88,0
32.336,0
33.449,0
33.731,0
35.335,0
36.14,0
36.811,0
36.895,0
37.751,0
37.941,0
38.16,0
38.259,0
38.386,0
39.04,0
39.186,0
39.317,0
39.52,0
40.262,0
40.816,0
40.948,0
41.181,0
41.376,0
41.565,0
42.195,0
42.314,0
42.431,0
42.547,0
42.634,0
42.766,0
42.914,0
43.807,0
44.072,0
44.328,0
44.465,0
44.587,0
49.843,0
50.099,0
51.097,0
51.5,0
51.624,0
51.681,0
51.798,0
52.055,0
52.396,0
53.033,0
53.174,0
53.41,0
53.745,0
54.011,0
54.19,0
54.387,0
54.614,0
54.733,0
55.019,0
55.359,0
55.526,0
55.603,0
56.087,0
57.351,0
57.995,0
58.32,0
58.625,0
58.738,0
58.862,0
59.333,0
59.632,0
60.078,0
60.198,0
60.281,0
60.405,0
60.818,0
61.161,0
61.314,0
61.571,0
61.843,0
62.139,0
62.262,0
62.382,0
63.286,0
63.412,0
63.523,0
63.622,0
64.184,0
64.302,0
65.654,0
65.847,0
66.58,1
67.08,0
67.58,0
68.08,0
68.58,0
74.08,1
74.58,1
75.08,1
75.58,1
76.08,1
76.58,1
77.08,1
77.58,1
78.08,1
78.58,1
79.08,1
79.58,1
80.08,1
80.58,1
81.08,1
81.58,1
82.08,1
82.58,1
83.08,1
83.58,1
84.08,1
84.58,1
85.08,1
85.58,1
86.08,1
86.58,0
87.08,0
87.58,0
88.08,0
88.58,0
89.08,0
89.58,0
90.08,1
90.58,1
91.08,1
91.58,1
92.08,1
92.58,1
93.08,1
93.58,1
94.08,1
94.58,1
95.08,1
95.58,1
96.08,1
96.58,1
97.08,1
97.58,1
98.08,1
98.58,1
99.08,1
99.58,1
100.08,1
103.58,0
104.08,0
104.58,0
105.08,0
105.58,0
106.08,0
106.58,0
107.08,0
107.58,0
108.08,0
113.08,0
113.58,0
114.08,0
114.58,0
115.08,0
115.58,0
116.08,0
116.58,0
117.08,0
117.58,0
120.08,0
120.58,0
121.08,0
122.58,0
123.08,0
123.58,0
124.08,0
124.58,0
125.08,0
126.08,0
126.58,0
127.08,0
127.58,0
128.08,0
128.58,0
129.08,1
129.58,1
130.08,1
130.58,1
131.07999999999998,1
131.57999999999998,1
132.07999999999998,1
132.57999999999998,1
