start_time_s,label
0.758,0
0.934,0
1.102,0
1.318,0
2.734,0
5.03,1
5.137,1
5.352,1
5.607,1
5.815,1
6.61,1
6.783,1
7.157,1
9.251,1
10.041,1
10.541,1
11.041,1
11.541,1
12.041,1
12.541,1
13.041,1
13.541,1
14.041,1
14.541,1
15.041,1
15.541,1
16.041,1
16.541,1
17.041,1
17.541,1
18.041,1
18.541,1
19.041,1
20.011,1
20.218,1
20.407,1
21.275,2
22.294,2
22.409,2
22.595,2
22.907,2
23.462,1
24.338,2
25.179,2
25.776,2
25.917,2
26.23,2
27.473,0
27.626,0
27.84,0
27.953,0
28.174,0
29.177,0
29.289,0
29.462,0
29.518,0
29.775,0
30.042,0
30.16,0
30.319,0
30.676,0
30.741,0
30.891,0
31.073,0
31.301,0
31.646,0
31.88,0
32.336,0
33.449,0
33.731,0
35.335,0
36.14,0
36.811,0
36.895,0
37.751,0
37.941,0
38.16,0
38.259,0
38.386,0
39.04,0
39.186,0
39.317,0
39.52,0
40.262,0
40.816,0
40.948,0
41.181,0
41.376,0
41.565,0
42.195,0
42.314,0
42.431,0
42.547,0
42.634,0
42.766,0
42.914,0
43.807,0
44.072,0
44.328,0
44.465,0
44.587,0
45.82,1
46.62,1
47.12,1
47.62,1
48.216,1
48.388,1
48.543,1
49.497,1
49.843,0
50.099,0
51.097,0
51.5,0
51.624,0
51.681,0
51.798,0
52.055,0
52.396,0
53.033,0
53.174,0
53.41,0
53.745,0
54.011,0
54.19,0
54.387,0
54.614,0
54.733,0
55.019,0
55.359,0
55.526,0
55.603,0
56.087,0
57.351,0
57.995,0
58.32,0
58.625,0
58.738,0
58.862,0
59.333,0
59.632,0
60.078,0
60.198,0
60.281,0
60.405,0
60.818,0
61.161,0
61.314,0
61.571,0
61.843,0
62.139,0
62.262,0
62.382,0
63.286,0
63.412,0
63.523,0
63.622,0
64.184,0
64.302,0
65.654,0
65.847,0
66.58,2
67.08,0
67.58,0
68.08,0
68.58,0
69.08,1
69.58,1
70.08,1
70.58,1
71.08,1
71.58,1
72.08,1
72.58,1
73.08,1
73.58,1
74.08,2
74.58,2
75.08,2
75.58,2
76.08,2
76.58,2
77.08,2
77.58,2
78.08,2
78.58,2
79.08,2
79.58,2
80.08,2
80.58,2
81.08,2
81.58,2
82.08,2
82.58,2
83.08,2
83.58,2
84.08,2
84.58,2
85.08,2
85.58,2
86.08,2
86.58,0
87.08,0
87.58,0
88.08,0
88.58,0
89.08,0
89.58,0
90.08,2
90.58,2
91.08,2
91.58,2
92.08,2
92.58,2
93.08,2
93.58,2
94.08,2
94.58,2
95.08,2
95.58,2
96.08,2
96.58,2
97.08,2
97.58,2
